group,prevalence,scenario,transmission,spillover,description,species,density
species 2,0.3299065941277036,4,fd,1,4: sp. 1 rel. abundance,species 1,12.244897959183673
species 2,0.32990659369714437,4,fd,1,4: sp. 1 rel. abundance,species 1,18.36734693877551
species 2,0.3299066274694925,4,fd,1,4: sp. 1 rel. abundance,species 1,24.489795918367346
species 2,0.3299065869868593,4,fd,1,4: sp. 1 rel. abundance,species 1,30.612244897959183
species 2,0.3299065903435434,4,fd,1,4: sp. 1 rel. abundance,species 1,36.73469387755102
species 2,0.3299065876429316,4,fd,1,4: sp. 1 rel. abundance,species 1,42.857142857142854
species 2,0.32990658393877836,4,fd,1,4: sp. 1 rel. abundance,species 1,48.97959183673469
species 2,0.32990659282819684,4,fd,1,4: sp. 1 rel. abundance,species 1,55.10204081632653
species 2,0.3299065937883574,4,fd,1,4: sp. 1 rel. abundance,species 1,61.224489795918366
species 2,0.3299066181446179,4,fd,1,4: sp. 1 rel. abundance,species 1,67.3469387755102
species 2,0.32990659806327416,4,fd,1,4: sp. 1 rel. abundance,species 1,73.46938775510203
species 2,0.32990660166494185,4,fd,1,4: sp. 1 rel. abundance,species 1,79.59183673469387
species 2,0.3299065977553087,4,fd,1,4: sp. 1 rel. abundance,species 1,85.71428571428571
species 2,0.3299066472258367,4,fd,1,4: sp. 1 rel. abundance,species 1,91.83673469387755
species 2,0.32990659363790603,4,fd,1,4: sp. 1 rel. abundance,species 1,97.95918367346938
species 2,0.329906305109096,4,fd,1,4: sp. 1 rel. abundance,species 1,104.08163265306122
species 2,0.3299066355461565,4,fd,1,4: sp. 1 rel. abundance,species 1,110.20408163265306
species 2,0.3299065980419277,4,fd,1,4: sp. 1 rel. abundance,species 1,116.3265306122449
species 2,0.32990659357944535,4,fd,1,4: sp. 1 rel. abundance,species 1,122.44897959183673
species 2,0.32990661010082223,4,fd,1,4: sp. 1 rel. abundance,species 1,128.57142857142856
species 2,0.3299066059945931,4,fd,1,4: sp. 1 rel. abundance,species 1,134.6938775510204
species 2,0.3299065914139268,4,fd,1,4: sp. 1 rel. abundance,species 1,140.81632653061223
species 2,0.3299065928545215,4,fd,1,4: sp. 1 rel. abundance,species 1,146.93877551020407
species 2,0.32990660939165084,4,fd,1,4: sp. 1 rel. abundance,species 1,153.0612244897959
species 2,0.3299065222783224,4,fd,1,4: sp. 1 rel. abundance,species 1,159.18367346938774
species 2,0.3299065916676171,4,fd,1,4: sp. 1 rel. abundance,species 1,165.30612244897958
species 2,0.32990657774944554,4,fd,1,4: sp. 1 rel. abundance,species 1,171.42857142857142
species 2,0.3299065903287725,4,fd,1,4: sp. 1 rel. abundance,species 1,177.55102040816325
species 2,0.3299065920409786,4,fd,1,4: sp. 1 rel. abundance,species 1,183.6734693877551
species 2,0.32990660484260725,4,fd,1,4: sp. 1 rel. abundance,species 1,189.79591836734693
species 2,0.329906592068309,4,fd,1,4: sp. 1 rel. abundance,species 1,195.91836734693877
species 2,0.32990659533151195,4,fd,1,4: sp. 1 rel. abundance,species 1,202.0408163265306
species 2,0.32990660615768735,4,fd,1,4: sp. 1 rel. abundance,species 1,208.16326530612244
species 2,0.32990660628885654,4,fd,1,4: sp. 1 rel. abundance,species 1,214.28571428571428
species 2,0.3299065936259324,4,fd,1,4: sp. 1 rel. abundance,species 1,220.40816326530611
species 2,0.3299065830781169,4,fd,1,4: sp. 1 rel. abundance,species 1,226.53061224489795
species 2,0.3299065917404409,4,fd,1,4: sp. 1 rel. abundance,species 1,232.6530612244898
species 2,0.32990660671673705,4,fd,1,4: sp. 1 rel. abundance,species 1,238.77551020408163
species 2,0.32990659311240866,4,fd,1,4: sp. 1 rel. abundance,species 1,244.89795918367346
species 2,0.32990659428625363,4,fd,1,4: sp. 1 rel. abundance,species 1,251.0204081632653
species 2,0.3299065772158535,4,fd,1,4: sp. 1 rel. abundance,species 1,257.1428571428571
species 2,0.32990657847658084,4,fd,1,4: sp. 1 rel. abundance,species 1,263.265306122449
species 2,0.3299066461007689,4,fd,1,4: sp. 1 rel. abundance,species 1,269.3877551020408
species 2,0.32990660708870856,4,fd,1,4: sp. 1 rel. abundance,species 1,275.51020408163265
species 2,0.32990657453798933,4,fd,1,4: sp. 1 rel. abundance,species 1,281.63265306122446
species 2,0.32990656348644537,4,fd,1,4: sp. 1 rel. abundance,species 1,287.7551020408163
species 2,0.3299065937595738,4,fd,1,4: sp. 1 rel. abundance,species 1,293.87755102040813
species 2,0.3299066075890835,4,fd,1,4: sp. 1 rel. abundance,species 1,300
combined,0.32991788199919375,4,fd,1,4: sp. 1 rel. abundance,species 1,0
combined,0.3299838629624393,4,fd,1,4: sp. 1 rel. abundance,species 1,6.122448979591836
combined,0.3300448903924097,4,fd,1,4: sp. 1 rel. abundance,species 1,12.244897959183673
combined,0.3301015071826258,4,fd,1,4: sp. 1 rel. abundance,species 1,18.36734693877551
combined,0.33015420839065734,4,fd,1,4: sp. 1 rel. abundance,species 1,24.489795918367346
combined,0.33020328295268453,4,fd,1,4: sp. 1 rel. abundance,species 1,30.612244897959183
combined,0.3302491985064505,4,fd,1,4: sp. 1 rel. abundance,species 1,36.73469387755102
combined,0.3302922080136704,4,fd,1,4: sp. 1 rel. abundance,species 1,42.857142857142854
combined,0.3303325823467539,4,fd,1,4: sp. 1 rel. abundance,species 1,48.97959183673469
combined,0.33037057123810026,4,fd,1,4: sp. 1 rel. abundance,species 1,55.10204081632653
combined,0.33040636045900457,4,fd,1,4: sp. 1 rel. abundance,species 1,61.224489795918366
combined,0.33044016600826437,4,fd,1,4: sp. 1 rel. abundance,species 1,67.3469387755102
combined,0.3304720845357322,4,fd,1,4: sp. 1 rel. abundance,species 1,73.46938775510203
combined,0.330502332868003,4,fd,1,4: sp. 1 rel. abundance,species 1,79.59183673469387
combined,0.3305310046926584,4,fd,1,4: sp. 1 rel. abundance,species 1,85.71428571428571
combined,0.33055828636068363,4,fd,1,4: sp. 1 rel. abundance,species 1,91.83673469387755
combined,0.33058412497912054,4,fd,1,4: sp. 1 rel. abundance,species 1,97.95918367346938
combined,0.33060848203226323,4,fd,1,4: sp. 1 rel. abundance,species 1,104.08163265306122
combined,0.330632316540603,4,fd,1,4: sp. 1 rel. abundance,species 1,110.20408163265306
combined,0.330654691278912,4,fd,1,4: sp. 1 rel. abundance,species 1,116.3265306122449
combined,0.33067610068075354,4,fd,1,4: sp. 1 rel. abundance,species 1,122.44897959183673
combined,0.33069659325999456,4,fd,1,4: sp. 1 rel. abundance,species 1,128.57142857142856
combined,0.3307161882939752,4,fd,1,4: sp. 1 rel. abundance,species 1,134.6938775510204
combined,0.3307349494982731,4,fd,1,4: sp. 1 rel. abundance,species 1,140.81632653061223
combined,0.3307529554215209,4,fd,1,4: sp. 1 rel. abundance,species 1,146.93877551020407
combined,0.33077025123304366,4,fd,1,4: sp. 1 rel. abundance,species 1,153.0612244897959
combined,0.3307867596671135,4,fd,1,4: sp. 1 rel. abundance,species 1,159.18367346938774
combined,0.33080278590904727,4,fd,1,4: sp. 1 rel. abundance,species 1,165.30612244897958
combined,0.330818122907395,4,fd,1,4: sp. 1 rel. abundance,species 1,171.42857142857142
combined,0.3308329110196874,4,fd,1,4: sp. 1 rel. abundance,species 1,177.55102040816325
combined,0.3308471480152684,4,fd,1,4: sp. 1 rel. abundance,species 1,183.6734693877551
combined,0.3308608854011243,4,fd,1,4: sp. 1 rel. abundance,species 1,189.79591836734693
combined,0.3308741131393339,4,fd,1,4: sp. 1 rel. abundance,species 1,195.91836734693877
combined,0.330886897541202,4,fd,1,4: sp. 1 rel. abundance,species 1,202.0408163265306
combined,0.3308992532366334,4,fd,1,4: sp. 1 rel. abundance,species 1,208.16326530612244
combined,0.33091118484415194,4,fd,1,4: sp. 1 rel. abundance,species 1,214.28571428571428
combined,0.33092271042583093,4,fd,1,4: sp. 1 rel. abundance,species 1,220.40816326530611
combined,0.33093386357603394,4,fd,1,4: sp. 1 rel. abundance,species 1,226.53061224489795
combined,0.3309446799956204,4,fd,1,4: sp. 1 rel. abundance,species 1,232.6530612244898
combined,0.3309551627720186,4,fd,1,4: sp. 1 rel. abundance,species 1,238.77551020408163
combined,0.33096529351663734,4,fd,1,4: sp. 1 rel. abundance,species 1,244.89795918367346
combined,0.3309751300320743,4,fd,1,4: sp. 1 rel. abundance,species 1,251.0204081632653
combined,0.3309846532902525,4,fd,1,4: sp. 1 rel. abundance,species 1,257.1428571428571
combined,0.3309939123261812,4,fd,1,4: sp. 1 rel. abundance,species 1,263.265306122449
combined,0.33100297467717316,4,fd,1,4: sp. 1 rel. abundance,species 1,269.3877551020408
combined,0.33101166109651325,4,fd,1,4: sp. 1 rel. abundance,species 1,275.51020408163265
combined,0.3310201132137222,4,fd,1,4: sp. 1 rel. abundance,species 1,281.63265306122446
combined,0.33102834716499713,4,fd,1,4: sp. 1 rel. abundance,species 1,287.7551020408163
combined,0.33103639660065126,4,fd,1,4: sp. 1 rel. abundance,species 1,293.87755102040813
combined,0.33104421216370666,4,fd,1,4: sp. 1 rel. abundance,species 1,300
species 1,NaN,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111023714914,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316110952088898,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111117431164,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161109672115835,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111119456654,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161111571115254,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111256683905,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111019811387,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111084827949,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111081122339,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316110976772998,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111384940385,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161111112217667,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161111142587674,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316112224463229,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.331611112236248,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316110930492122,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161110872526306,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111192501665,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161111125597326,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111111358999,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161111684450195,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161111102652846,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316109300321505,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161110676137306,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161110326556875,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.331611115862656,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111014404559,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.331611163211889,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161110241013997,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111036748306,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111043290154,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.331611117541153,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111136130265,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161117495284753,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111081649036,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111083852279,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161110260335436,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111724658965,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161110896298185,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161112557715194,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161110334584276,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111110016693,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111185026339,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111087286824,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161110358186763,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161112681505495,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.33161111116073655,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 1,0.3316111311749556,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,NaN,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990658261657935,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065782972254,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659380134063,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065798688397,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659397805977,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065981219032,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990660839927005,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065849623856,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659112975373,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990658981246135,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990658078989493,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299066304700684,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065937279796,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659359067515,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299066874501621,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659430292196,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065765440618,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659117993115,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659833547775,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065938337577,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659372766906,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659869601086,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065936210485,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.329906418275088,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990658946655815,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990658381973154,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065980549598,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065869426678,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990664005789977,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065834366291,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990658405919626,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990658503989584,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065968856725,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065962615487,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299066473538521,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065908205418,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659103853853,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065793673569,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299066440695637,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659132893796,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990660830263513,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990658591381905,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659344659573,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299065945076794,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659170954784,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.329906584697668,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299066096827574,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.32990659327841415,5,fd,1,5: sp. 2 rel. abundance,species 1,150
species 2,0.3299066084761784,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,NaN,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3315446838851329,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33148324045867117,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3314262622253916,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3313732295013907,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33132380135442946,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3312775868862097,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33123429797440657,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33119362664232793,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3311554003084003,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33111937285890974,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33108535641844977,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3310532487871295,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3310227742926015,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3309939052091471,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33096659621867985,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33094042725551476,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33091559467524095,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33089195920226966,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3308694008584017,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3308478375390322,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33082722474478704,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33080750088764493,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3307885940604601,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3307702913136869,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33075307067095683,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33073635810618124,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3307203103756995,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3307048465014458,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3306900282693642,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33067563861590876,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.3306618233331694,5,fd,1,5: sp. 2 rel. abundance,species 1,150
combined,0.33064849563582477,5,fd,1,5: sp. 2 rel. abundance,species 1,150
